#Position (bp)	Coverage	Std
38.0	1183.3333333333333	815.0463136125047
113.0	1804.92	43.677606772045046
188.0	1805.4266666666667	56.7382293226231
263.0	1801.4266666666667	50.04091659165792
338.0	3135.4133333333334	895.4868619918444
413.0	3383.2	767.4211360133361
488.0	2089.6266666666666	52.016407667840866
563.0	2089.306666666667	47.94900068475312
638.0	2729.28	756.4943181104094
713.0	3044.653333333333	869.9309704415246
788.0	1693.3066666666666	55.57973251704667
863.0	1692.2	43.32789709490459
938.0	2269.6133333333332	701.7254448856758
1013.0	3024.84	431.39049595465104
1088.0	1544.84	44.4084076123706
1163.0	1539.8133333333333	55.84000955109567
1238.0	1764.16	283.52114559588006
1313.0	2125.0	42.387891352760114
1388.0	836.9066666666666	487.2083469454658
1463.0	624.56	34.630044758850524
1538.0	1559.12	1000.3479527977587
1613.0	2767.9733333333334	155.38472683418115
1688.0	2184.5333333333333	68.77063326740836
1763.0	2183.8933333333334	55.07594756334507
1838.0	2671.266666666667	1053.3610523778952
1913.0	5389.1466666666665	359.03180917573286
1988.0	3385.2	77.13486025570468
2063.0	3389.8933333333334	71.66924026387085
2138.0	3514.52	216.84258499350864
2213.0	3863.1466666666665	133.5717035902454
2288.0	599.4933333333333	165.69043424410478
2363.0	581.1733333333333	25.867096216365077
2438.0	584.84	14.976871057288362
2513.0	1505.04	327.70924104557486
2588.0	1236.0666666666666	239.96691438612973
2663.0	1089.96	39.02170336278721
2738.0	1092.8	45.08037266926695
2813.0	1597.8266666666666	688.3953902615367
2888.0	2224.2533333333336	488.3165093802724
2963.0	1774.88	36.42105618091232
3038.0	1778.4533333333334	51.46869598762773
3113.0	3690.733333333333	396.5776426712255
3188.0	3039.44	614.2726539032424
3263.0	2050.2	36.00611059250838
3338.0	2050.9866666666667	58.123202481166174
3413.0	3305.4533333333334	668.6514687538397
3488.0	2755.0533333333333	910.8778037329338
3563.0	1723.0	59.16800937443736
3638.0	1723.0	23.842259400760128
3713.0	4479.413333333333	960.0187150953535
3788.0	4164.7733333333335	795.0694896254869
3863.0	3232.4133333333334	149.45340410977695
3938.0	3238.32	85.47061873337859
4013.0	3777.04	305.32832601425423
4088.0	2549.6666666666665	1511.9315813444296
4163.0	752.0266666666666	22.776888871543086
4238.0	756.0266666666666	38.72122587591168
4313.0	861.2133333333334	111.39311768088115
4388.0	791.0266666666666	287.35587691919585
4463.0	239.13333333333333	13.55630234737079
4538.0	244.56	19.047659523766473
4613.0	460.48	259.4326630682163
4688.0	790.5866666666667	89.09582855929143
4763.0	622.44	30.272980251922824
