#Position (bp)	mapping quality
38.0	59.49154011344048
113.0	59.167156665191165
188.0	59.31063610746316
263.0	58.85324096981692
338.0	59.03770410687778
413.0	58.949102549558305
488.0	59.34285714285714
563.0	59.390675295064376
638.0	59.10763066836642
713.0	59.18907228229937
788.0	59.20682982356289
863.0	59.01777510994598
938.0	58.99480571830657
1013.0	59.01597704573606
1088.0	59.1211779488997
1163.0	58.99516908212561
1238.0	59.14512077294686
1313.0	58.9583063785742
1388.0	59.24550523988078
1463.0	59.13042648602232
1538.0	59.29763301754486
1613.0	58.421745350500714
1688.0	58.94227739618123
1763.0	59.2170369651693
1838.0	58.68673759400387
1913.0	59.06841525744055
1988.0	59.44819723762344
2063.0	59.3973142183105
2138.0	58.99778679454076
2213.0	58.95113700896274
2288.0	58.75948073976273
2363.0	59.16195524146054
2438.0	58.79996140858659
2513.0	58.500160022955015
2588.0	59.39068679128847
2663.0	59.29331746003957
2738.0	59.02449959967974
2813.0	59.15900720576461
2888.0	59.250039158356394
2963.0	59.204054622495356
3038.0	59.09723522092908
3113.0	59.0851334180432
3188.0	59.00102345574484
3263.0	59.376020408163264
3338.0	59.06039374483843
3413.0	58.830214031224806
3488.0	58.74204523974545
3563.0	58.7037037037037
3638.0	59.249368459040056
3713.0	59.27142857142857
3788.0	59.1927858353739
3863.0	58.50811474879841
3938.0	59.25892528524108
4013.0	59.19807953871729
4088.0	58.974633589830155
4163.0	59.070910997096014
4238.0	58.7897019301246
4313.0	58.44272396903144
4388.0	58.65024035960294
4463.0	59.19624583962128
4538.0	58.93250773993808
4613.0	59.036532507739935
4688.0	59.09117281392457
4763.0	59.871580122836406
4838.0	0.0
4913.0	0.0
4988.0	59.727450919386456
5063.0	59.122064482791444
5138.0	58.95580159133232
5213.0	59.079388837341604
5288.0	58.864603915018435
5363.0	59.054794156941504
5438.0	59.2937846612464
5513.0	58.77787708698295
5588.0	58.5453168707798
5663.0	59.190720243748764
5738.0	59.33637979182534
5813.0	58.64160159825113
5888.0	59.056461565220275
5963.0	59.10633592723176
6038.0	59.46108860102593
6113.0	59.032226341975104
6188.0	58.74207090531265
6263.0	59.35801360570776
6338.0	59.16647597902058
6413.0	59.21045592705167
6488.0	59.25379259901393
6563.0	59.3010032537961
6638.0	59.17525004824617
6713.0	59.17181912103632
6788.0	59.1870110006471
6863.0	59.198219971611614
6938.0	59.12028633516554
7013.0	59.33788316946212
7088.0	59.14280489079319
7163.0	59.49682346393956
7238.0	58.75268653593777
7313.0	59.35309131802732
7388.0	59.35862652780754
7463.0	59.27415514741932
